left_column,right_column,overlap_rows,pearson_r,spearman_rho,abs_pearson_r,exact_equal_on_overlap,max_abs_diff,mean_abs_diff
*-3S,DSS_tbl_PP,360,0.058143,0.029566,0.058143,0,169.000000,66.844444
det:art,DSS_tbl_IR,360,0.057915,0.122445,0.057915,0,178.000000,72.638889
TD_Utts_Time,DSS_tbl_NG,352,-0.057642,0.003147,0.057642,0,45.697000,11.323463
IPSyn_Utts,*-PAST,352,0.057002,0.073345,0.057002,0,50.000000,37.474432
MLU_Words,#utterances,360,0.056924,0.128921,0.056924,0,200.785000,83.231406
MLU_Words,TD_Utts,360,0.056830,0.128386,0.056830,0,199.785000,83.236961
TD_Utts_Time,utterances/turns,352,-0.056666,-0.052691,0.056666,0,40.670000,10.734580
Total_Utts,MLU_Morphemes,360,0.056480,0.132500,0.056480,0,199.288000,82.465097
repetition,DSS,341,0.055953,0.069735,0.055953,0,198.260000,8.547097
Verbs_Utt,repetition,360,-0.055641,-0.061792,0.055641,0,205.048000,12.073278
#turns,#words,360,-0.055454,-0.062633,0.055454,0,1678.000000,586.319444
#utterances,Age_Month_approx,359,0.054925,0.042230,0.054925,0,144.333333,26.066017
#utterances,words/utterances,360,0.054861,0.126308,0.054861,0,200.831000,83.242461
TD_Utts,words/utterances,360,0.054856,0.125890,0.054856,0,199.831000,83.248017
TD_Utts,Age_Month_approx,359,0.054348,0.041408,0.054348,0,144.333333,26.066017
IPSyn_Utts,*-PRESP,352,0.054199,0.077280,0.054199,0,49.000000,31.892045
IPSyn_Utts,DSS_tbl_SV,352,0.053985,0.068833,0.053985,0,69.000000,20.710227
*-PRESP,DSS_tbl_warning_50,360,-0.053983,-0.088829,0.053983,0,88.000000,18.616667
Total_Utts,DSS_tbl_SV,360,0.053784,0.086412,0.053784,0,182.000000,57.863889
retracing,DSS_tbl_WHQ,360,0.053263,0.104022,0.053263,0,56.000000,11.408333
in,Age_Month_approx,359,-0.052820,-0.015956,0.052820,0,118.100000,80.108914
TD_Utts,DSS_tbl_SV,360,0.052556,0.084358,0.052556,0,182.000000,58.038889
#utterances,DSS_tbl_SV,360,0.052520,0.084632,0.052520,0,182.000000,58.033333
MLU_Morphemes,#utterances,360,0.051826,0.129988,0.051826,0,200.288000,82.640097
NDW_100,u-aux,360,0.051798,0.059750,0.051798,0,60.000000,39.122222
MLU_Morphemes,TD_Utts,360,0.051710,0.129514,0.051710,0,199.288000,82.645653
VOCD_D_optimum_average,DSS_tbl_CNJ,360,0.051014,0.073233,0.051014,0,323.210000,87.063444
Word_Errors,DSS_tbl_WHQ,360,-0.050791,-0.057291,0.050791,0,45.000000,6.063889
c-aux,DSS_tbl_TOT,360,0.050636,-0.022274,0.050636,0,827.000000,456.794444
TD_Words_Time,Total_non_zero_mors,352,0.050238,0.065992,0.050238,0,12.374000,9.648315
retracing,DSS_tbl_NG,360,0.050166,0.068167,0.050166,0,51.000000,10.450000
TD_Words_Time,in,352,0.049789,0.112968,0.049789,0,44.041000,2.939321
c-cop,DSS_tbl_PP,360,0.049784,0.047421,0.049784,0,169.000000,71.533333
TD_Utts_Time,c-aux,352,0.049781,0.103771,0.049781,0,42.754000,5.068401
MLU50_Morphemes,c-cop,360,0.049510,-0.013646,0.049510,0,46.720000,5.469056
c-aux,Age_Month_approx,359,0.048974,0.013311,0.048974,0,119.200000,80.167409
FREQ_tokens,#turns,360,-0.048767,-0.059742,0.048767,0,1714.000000,602.911111
mor_Words,#turns,360,-0.048767,-0.059742,0.048767,0,1714.000000,602.911111
TD_Words_Time,irr-PAST,352,0.048151,0.025283,0.048151,0,168.857000,40.709582
on,DSS_tbl_IR,360,0.048143,0.081167,0.048143,0,50.000000,4.863889
Word_Errors,DSS_Utts,360,0.047888,-0.008734,0.047888,0,50.000000,44.022222
Word_Errors,det:art,360,-0.047729,-0.132891,0.047729,0,177.000000,72.591667
repetition,on,360,0.047546,0.104829,0.047546,0,204.000000,10.180556
Verbs_Utt,in,360,-0.047044,0.104042,0.047044,0,45.681000,3.939089
MLU_Utts,DSS_tbl_IP,360,0.046726,0.103880,0.046726,0,166.000000,47.447222
DSS,c-cop,341,0.046676,0.008398,0.046676,0,45.940000,6.690557
VOCD_D_optimum_average,retracing,360,0.046629,0.022180,0.046629,0,68.010000,19.431278
repetition,DSS_tbl_WHQ,360,0.046439,0.063391,0.046439,0,206.000000,11.422222
repetition,DSS_tbl_NG,360,0.045414,0.029326,0.045414,0,198.000000,11.919444
retracing,DSS_tbl_IR,360,0.045064,0.147456,0.045064,0,61.000000,11.669444
MLU_Utts,IPSyn_Utts,352,0.044686,0.061998,0.044686,0,157.000000,39.647727
utterances/turns,DSS_tbl_WHQ,360,0.043685,0.093295,0.043685,0,41.000000,8.817014
Age(Month),Total_Utts,360,0.043664,0.039107,0.043664,0,144.000000,26.227778
DSS,Total_non_zero_mors,341,0.043652,0.043824,0.043652,0,8.680000,2.999531
Word_Errors,in,360,0.043064,0.068059,0.043064,0,46.000000,4.552778
Total_non_zero_mors,#turns,360,-0.042019,0.051021,0.042019,0,88.000000,7.063889
Age(Month),u-cop,360,0.041776,0.042009,0.041776,0,116.000000,74.741667
TD_Utts,IPSyn_Utts,352,0.041713,0.052276,0.041713,0,157.000000,40.241477
Age(Month),in,360,-0.041712,-0.008984,0.041712,0,118.000000,79.908333
IPSyn_Utts,#utterances,352,0.041695,0.052014,0.041695,0,157.000000,40.235795
IPSyn_Utts,c-cop,352,0.041647,0.073592,0.041647,0,50.000000,44.943182
Total_Utts,IPSyn_Utts,352,0.041511,0.051488,0.041511,0,157.000000,40.076705
c-aux,DSS_tbl_PP,360,0.041501,0.031849,0.041501,0,172.000000,71.505556
Total_Utts,DSS_tbl_IP,360,0.041485,0.095856,0.041485,0,166.000000,47.886111
in,DSS_tbl_IP,360,0.041227,0.096718,0.041227,0,218.000000,40.483333
IPSyn_Utts,words/turns,352,0.040883,0.054367,0.040883,0,275.750000,38.819304
Age(Month),c-aux,360,0.040678,0.007828,0.040678,0,119.000000,79.991667
#utterances,DSS_tbl_IP,360,0.040331,0.094943,0.040331,0,166.000000,48.050000
u-aux,DSS_tbl_SV,360,-0.040112,-0.012974,0.040112,0,115.000000,23.027778
TD_Utts,DSS_tbl_IP,360,0.040041,0.094670,0.040041,0,166.000000,48.050000
Age(Month),#utterances,360,0.039520,0.034656,0.039520,0,144.000000,26.341667
repetition,*-PRESP,360,0.039140,0.196086,0.039140,0,204.000000,13.527778
Total_non_zero_mors,DSS_tbl_NG,360,0.039132,0.005992,0.039132,0,32.000000,7.975000
Age(Month),TD_Utts,360,0.038958,0.033849,0.038958,0,144.000000,26.341667
IPSyn_Utts,DSS_tbl_WHQ,352,0.038863,0.053542,0.038863,0,50.000000,45.318182
MLU_Utts,*-3S,360,0.038471,0.110249,0.038471,0,203.000000,79.475000
in,DSS_tbl_SV,360,0.037790,0.100046,0.037790,0,113.000000,27.422222
c-aux,DSS_tbl_score,360,0.037593,-0.030046,0.037593,0,30.280000,7.980639
repetition,IPSyn_Utts,352,0.037530,0.073363,0.037530,0,156.000000,38.372159
*-POSS,DSS_tbl_PP,360,0.037072,0.018198,0.037072,0,169.000000,75.530556
TD_Utts_Time,DSS_tbl_WHQ,352,-0.036673,-0.073330,0.036673,0,36.612000,4.646156
*-PRESP,DSS_tbl_PP,360,0.036130,-0.001874,0.036130,0,138.000000,58.900000
in,DSS_tbl_PP,360,0.035785,0.116357,0.035785,0,168.000000,71.605556
TD_Words_Time,*-POSS,352,-0.035654,0.018183,0.035654,0,9.284000,1.902366
VOCD_D_optimum_average,det:art,360,0.035651,0.057546,0.035651,0,151.970000,46.812833
u-cop,c-cop,360,-0.035255,-0.161762,0.035255,0,48.000000,8.627778
NDW_100,*-PRESP,360,0.035221,0.054103,0.035221,0,56.000000,32.294444
TD_Utts_Time,in,352,-0.035165,-0.054959,0.035165,0,45.654000,4.773429
*-POSS,DSS_tbl_NG,360,0.034458,0.027276,0.034458,0,42.000000,10.827778
IPSyn_Utts,DSS_tbl_IR,352,0.034287,0.052164,0.034287,0,50.000000,45.491477
DSS_tbl_IP,DSS_tbl_SV,360,0.034093,0.064825,0.034093,0,181.000000,22.805556
in,irr-3S,360,0.034036,0.067885,0.034036,0,46.000000,4.436111
irr-3S,DSS_tbl_WHQ,360,0.033951,0.092100,0.033951,0,37.000000,4.836111
*-3S,DSS_tbl_WHQ,360,0.033661,0.051253,0.033661,0,67.000000,10.983333
IPSyn_Utts,*-POSS,352,0.033566,0.047448,0.033566,0,50.000000,49.002841
repetition,IPSyn_Total,351,0.033360,0.033092,0.033360,0,160.000000,46.515670
repetition,DSS_tbl_MV,360,0.033301,0.011078,0.033301,0,187.000000,110.188889
IPSyn_Utts,in,352,0.033162,0.047682,0.033162,0,50.000000,44.889205
IPSyn_Utts,*-3S,352,0.033021,0.064881,0.033021,0,50.000000,40.596591
Total_Utts,*-3S,360,0.032653,0.106597,0.032653,0,204.000000,79.947222
c-cop,Age_Month_approx,359,0.032569,-0.056715,0.032569,0,119.200000,80.267688
IPSyn_Utts,irr-3S,352,0.032484,0.052665,0.032484,0,50.000000,47.610795
*-3S,DSS_tbl_IR,360,-0.032366,0.026130,0.032366,0,71.000000,11.250000
u-cop,Age_Month_approx,359,0.032168,0.037878,0.032168,0,115.566667,74.925070
*-PRESP,DSS_tbl_NG,360,-0.032142,-0.022167,0.032142,0,80.000000,12.852778
TD_Utts_Time,Word_Errors,352,0.031970,0.057746,0.031970,0,44.634000,4.260389
irr-3S,DSS_tbl_IP,360,0.031676,-0.007215,0.031676,0,223.000000,43.030556
Word_Errors,u-aux,360,-0.031610,0.016329,0.031610,0,43.000000,8.875000
Age_Month_approx,DSS_tbl_NG,359,-0.031397,-0.027388,0.031397,0,119.200000,73.755153
*-POSS,#turns,360,-0.031330,-0.036609,0.031330,0,100.000000,11.150000
IPSyn_Utts,det:art,352,0.031236,0.034934,0.031236,0,130.000000,33.619318
irr-PAST,#turns,352,-0.031072,-0.005596,0.031072,0,165.000000,35.414773
DSS_tbl_IR,DSS_tbl_SV,360,0.030905,0.059966,0.030905,0,119.000000,28.327778
MLU_Morphemes,repetition,360,-0.030621,0.009565,0.030621,0,199.987000,8.863203
DSS_tbl_IP,DSS_tbl_WHQ,360,0.030530,0.075348,0.030530,0,217.000000,40.800000
MLU_Morphemes,c-cop,360,0.030407,-0.029628,0.030407,0,46.969000,5.444092
TD_Utts,*-3S,360,0.030337,0.106722,0.030337,0,204.000000,80.127778
c-aux,words/utterances,360,0.030241,-0.034675,0.030241,0,34.757000,6.401344
*-3S,#utterances,360,0.030041,0.106421,0.030041,0,205.000000,80.122222
TD_Utts,TD_Utts_Time,352,0.029989,0.003996,0.029989,0,206.659000,89.892474
TD_Utts_Time,#utterances,352,0.029877,0.004225,0.029877,0,206.659000,89.886793
MLU_Words,c-aux,360,0.029701,-0.034441,0.029701,0,34.757000,6.407900
in,*-3S,360,-0.029515,0.029566,0.029515,0,65.000000,10.594444
Age(Month),DSS_tbl_IR,360,0.028867,0.013285,0.028867,0,119.000000,80.597222
in,DSS_tbl_WHQ,360,0.028734,0.021623,0.028734,0,46.000000,5.394444
*-PRESP,DSS_tbl_MV,360,-0.028704,0.013948,0.028704,0,178.000000,104.305556
*-PRESP,*-PAST,360,-0.028180,-0.001596,0.028180,0,75.000000,12.452778
TD_Words_Time,retracing,352,-0.027994,0.027117,0.027994,0,61.340000,11.803861
Total_Utts,TD_Utts_Time,352,0.027850,0.002471,0.027850,0,206.659000,89.727702
IPSyn_Utts,c-aux,352,0.027163,0.017441,0.027163,0,50.000000,44.806818
MLU50_Words,c-cop,360,0.027057,-0.035335,0.027057,0,47.560000,5.206556
repetition,DSS_tbl_SV,360,-0.026689,0.057058,0.026689,0,197.000000,23.627778
*-3S,DSS_tbl_IP,360,-0.026543,-0.054389,0.026543,0,223.000000,38.377778
Age_Month_approx,DSS_tbl_IR,359,0.026235,0.016153,0.026235,0,119.366667,80.799721
Word_Errors,on,360,-0.026146,-0.053408,0.026146,0,42.000000,4.266667
u-cop,DSS_tbl_IR,360,0.025988,0.072185,0.025988,0,44.000000,8.633333
DSS,c-aux,341,0.025968,-0.059106,0.025968,0,30.280000,8.017478
VOCD_D_optimum_average,u-aux,360,0.025247,0.059738,0.025247,0,64.010000,22.539389
TD_Words_Time,IPSyn_Utts,352,-0.025189,-0.036507,0.025189,0,48.706000,47.625588
c-aux,DSS_tbl_warning_50,360,-0.024633,-0.069461,0.024633,0,43.000000,5.072222
Age(Month),irr-PAST,352,0.024357,0.002273,0.024357,0,117.000000,46.693182
irr-3S,DSS_tbl_PP,360,0.023535,-0.022820,0.023535,0,171.000000,74.169444
TD_Words,#turns,360,-0.023339,-0.025722,0.023339,0,1881.000000,633.138889
IPSyn_Total,in,351,0.022496,0.142182,0.022496,0,74.000000,53.430199
IPSyn_Utts,#turns,352,0.022193,0.030113,0.022193,0,52.000000,38.846591
Word_Errors,#words,360,-0.022118,-0.041369,0.022118,0,1683.000000,593.952778
Age(Month),DSS_tbl_NG,360,-0.022064,-0.021683,0.022064,0,119.000000,73.577778
MLU_Utts,TD_Utts_Time,352,0.021882,-0.004842,0.021882,0,206.659000,89.298724
Word_Errors,DSS_tbl_IR,360,0.021822,0.120479,0.021822,0,49.000000,5.736111
repetition,utterances/turns,360,-0.021121,0.015280,0.021121,0,197.700000,10.283208
u-aux,DSS_tbl_IR,360,-0.021107,0.073388,0.021107,0,51.000000,9.305556
VOCD_D_optimum_average,*-PRESP,360,-0.020874,0.030801,0.020874,0,59.010000,18.221333
FREQ_tokens,Word_Errors,360,-0.020592,-0.043158,0.020592,0,1719.000000,610.544444
Word_Errors,mor_Words,360,-0.020592,-0.043158,0.020592,0,1719.000000,610.544444
irr-PAST,Age_Month_approx,351,0.020138,0.001825,0.020138,0,117.300000,46.722792
repetition,c-aux,360,-0.018632,0.095060,0.018632,0,206.000000,11.988889
Age(Month),c-cop,360,0.018340,-0.062454,0.018340,0,119.000000,80.097222
repetition,irr-3S,360,-0.017308,0.043756,0.017308,0,206.000000,11.736111
TD_Words_Time,u-aux,352,-0.017012,-0.038189,0.017012,0,40.401000,8.717423
VOCD_D_optimum_average,repetition,360,0.016477,-0.030167,0.016477,0,165.050000,22.460944
c-aux,DSS_tbl_IR,360,-0.016209,0.064332,0.016209,0,49.000000,6.683333
NDW_100,in,360,0.016180,0.092944,0.016180,0,62.000000,44.744444
IPSyn_Total,*-3S,351,-0.015789,-0.030744,0.015789,0,75.000000,48.632479
#turns,DSS_tbl_IR,360,-0.015192,0.083736,0.015192,0,93.000000,10.413889
MLU_Words,repetition,360,-0.014752,0.010565,0.014752,0,200.165000,8.981922
repetition,*-PL,360,0.013788,0.094328,0.013788,0,198.000000,9.466667
MLU50_Words,c-aux,360,0.013713,-0.037159,0.013713,0,34.560000,6.444667
IPSyn_Total,*-PRESP,351,-0.013583,0.062181,0.013583,0,63.000000,40.153846
Word_Errors,IPSyn_Utts,352,-0.013336,-0.047702,0.013336,0,50.000000,45.522727
c-cop,words/utterances,360,0.013300,-0.047123,0.013300,0,47.635000,5.188006
MLU_Words,c-cop,360,0.012753,-0.046629,0.012753,0,47.635000,5.190689
in,DSS_tbl_IR,360,0.012434,0.048457,0.012434,0,49.000000,5.544444
VOCD_D_optimum_average,c-cop,360,-0.012273,-0.044190,0.012273,0,63.010000,27.628667
VOCD_D_optimum_average,*-3S,360,0.011818,0.004872,0.011818,0,71.010000,25.978278
IPSyn_Utts,utterances/turns,352,0.011420,0.006041,0.011420,0,48.828000,38.916418
repetition,DSS_tbl_PP,360,-0.011373,0.026067,0.011373,0,169.000000,64.861111
repetition,words/turns,360,-0.011250,0.023965,0.011250,0,315.750000,64.828314
DSS_tbl_NG,DSS_tbl_SV,360,0.011112,0.018502,0.011112,0,119.000000,22.391667
repetition,words/utterances,360,-0.010901,0.007052,0.010901,0,199.988000,8.987867
in,DSS_tbl_MV,360,-0.009617,0.103143,0.009617,0,205.000000,117.777778
u-cop,#turns,360,-0.009563,0.026057,0.009563,0,87.000000,8.730556
on,#turns,360,-0.009540,-0.090134,0.009540,0,93.000000,8.500000
TD_Words_Time,DSS_Utts,352,0.009324,0.067038,0.009324,0,48.706000,47.077293
DSS_tbl_PP,DSS_tbl_SV,360,-0.008725,0.005082,0.008725,0,137.000000,47.622222
MLU_Morphemes,DSS_tbl_IR,360,-0.008605,0.010299,0.008605,0,46.450000,6.053181
VOCD_D_optimum_average,irr-3S,360,-0.008198,-0.004604,0.008198,0,70.010000,30.038944
repetition,DSS_tbl_S,360,0.008043,-0.098586,0.008043,0,159.000000,35.477778
DSS_tbl_CNJ,DSS_tbl_IR,360,-0.007685,0.054504,0.007685,0,352.000000,113.375000
NDW_100,c-cop,360,0.007129,-0.026440,0.007129,0,65.000000,44.844444
c-aux,DSS_tbl_WHQ,360,-0.006896,0.051835,0.006896,0,37.000000,6.766667
MLU50_Morphemes,repetition,360,-0.006631,0.033862,0.006631,0,200.100000,8.843278
c-aux,DSS_tbl_IP,360,0.006440,-0.048165,0.006440,0,223.000000,40.688889
MLU50_Words,DSS_tbl_IR,360,0.006052,0.035611,0.006052,0,46.940000,5.736556
TD_Words_Time,u-cop,352,-0.006045,-0.013578,0.006045,0,36.943000,8.086037
MLU50_Words,repetition,360,0.005882,0.031942,0.005882,0,200.280000,8.959333
*-PRESP,DSS_tbl_IR,360,-0.005342,0.064839,0.005342,0,87.000000,15.811111
MLU50_Morphemes,DSS_tbl_IR,360,-0.005178,0.026264,0.005178,0,46.580000,6.085944
DSS_Utts,u-cop,360,0.004977,0.127254,0.004977,0,50.000000,38.697222
c-cop,DSS_tbl_IP,360,-0.004778,-0.042887,0.004778,0,222.000000,40.455556
repetition,Total_non_zero_mors,360,0.004081,0.159922,0.004081,0,195.000000,9.133333
words/utterances,DSS_tbl_IR,360,0.003799,0.025222,0.003799,0,46.901000,5.710694
MLU_Words,DSS_tbl_IR,360,0.003763,0.024926,0.003763,0,46.900000,5.718450
Word_Errors,u-cop,360,-0.003361,0.086116,0.003361,0,41.000000,8.480556
IPSyn_Utts,on,352,-0.002697,-0.014368,0.002697,0,50.000000,46.113636
c-aux,Standard deviation,360,0.002648,-0.053636,0.002648,0,38.044000,4.948881
c-aux,#turns,360,-0.002247,0.062036,0.002247,0,92.000000,10.830556
TD_Words,Word_Errors,360,0.002148,-0.007306,0.002148,0,1886.000000,640.772222
Word_Errors,DSS_tbl_warning_50,360,-0.002063,0.042910,0.002063,0,45.000000,4.397222
#turns,DSS_tbl_NG,360,-0.001858,0.030249,0.001858,0,83.000000,10.488889
TD_Time_(secs),#turns,360,0.001775,0.074128,0.001775,0,647.000000,261.713889
*-3S,DSS_tbl_MV,360,0.000676,-0.105960,0.000676,0,213.000000,113.000000
Word_Errors,irr-PAST,352,0.000120,0.106216,0.000120,0,170.000000,39.255682
NDW_100,retracing,360,0.000085,-0.012729,0.000085,0,61.000000,35.952778
DSS,DSS_tbl_warning_50,341,,,,0,17.040000,9.460880
DSS,IPSyn_Utts,341,,,,0,45.680000,40.539120
DSS_Utts,DSS,341,,,,0,45.680000,40.539120
IPSyn_Utts,IPSyn_Total,351,,,,0,28.000000,9.988604
